District code,District name,Category,Student group,2022-2023 student count - year to date,2022-2023 attendance rate - year to date,2021-2022 student count,2021-2022 attendance rate,2020-2021 student count,2020-2021 attendance rate,2019-2020 student count,2019-2020 attendance rate,Reporting period,Update date
2640013,Integrated Day Charter School District,Race/Ethnicity,Hispanic/Latino of any race,69,0.9354,63,0.9193,56,0.933,56,0.9514,May-23,6/16/23
2640013,Integrated Day Charter School District,Race/Ethnicity,White,142,0.9355,137,0.93,146,0.9582,153,0.9619,May-23,6/16/23
2640013,Integrated Day Charter School District,High Needs,Students Without High Needs,133,0.9469,130,0.9397,136,0.9606,146,0.962,May-23,6/16/23
2640013,Integrated Day Charter School District,High Needs,Students With High Needs,192,0.9309,187,0.9286,181,0.9446,172,0.9586,May-23,6/16/23
2650013,Interdistrict School for Arts and Comm District,,All Students,268,0.9229,272,0.9279,276,0.9587,271,0.9512,May-23,6/16/23
2650013,Interdistrict School for Arts and Comm District,Students With Disabilities,Students With Disabilities,41,0.8873,53,0.903,55,0.9577,48,0.9391,May-23,6/16/23
2650013,Interdistrict School for Arts and Comm District,Free/Reduced Lunch,Free Meal Eligible,164,0.9158,172,0.9146,181,0.9519,168,0.9466,May-23,6/16/23
2650013,Interdistrict School for Arts and Comm District,Free/Reduced Lunch,Reduced Price Meal Eligible,26,0.9153,25,0.9436,,,21,0.954,May-23,6/16/23
2650013,Interdistrict School for Arts and Comm District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,190,0.9158,197,0.9183,198,0.9522,189,0.9474,May-23,6/16/23
2650013,Interdistrict School for Arts and Comm District,English Learners,English Learners,56,0.9333,56,0.9255,54,0.9568,52,0.9511,May-23,6/16/23
2650013,Interdistrict School for Arts and Comm District,Race/Ethnicity,All other races,23,0.912,,,,,,,May-23,6/16/23
2650013,Interdistrict School for Arts and Comm District,Race/Ethnicity,Black or African American,47,0.9382,41,0.9492,49,0.9586,,,May-23,6/16/23
2650013,Interdistrict School for Arts and Comm District,Race/Ethnicity,Hispanic/Latino of any race,165,0.9255,180,0.9264,174,0.9571,168,0.9529,May-23,6/16/23
2650013,Interdistrict School for Arts and Comm District,Race/Ethnicity,White,33,0.8956,,,,,46,0.9484,May-23,6/16/23
2650013,Interdistrict School for Arts and Comm District,High Needs,Students Without High Needs,64,0.9379,60,0.9529,61,0.9771,67,0.9601,May-23,6/16/23
2650013,Interdistrict School for Arts and Comm District,High Needs,Students With High Needs,204,0.9182,212,0.9208,215,0.9534,204,0.9482,May-23,6/16/23
2680013,Common Ground High School District,,All Students,203,0.8729,211,0.8434,232,0.8024,215,0.9365,May-23,6/16/23
2680013,Common Ground High School District,Students With Disabilities,Students With Disabilities,58,0.8369,53,0.811,56,0.7604,53,0.9407,May-23,6/16/23
2680013,Common Ground High School District,Free/Reduced Lunch,Free Meal Eligible,126,0.8606,131,0.8087,138,0.7678,133,0.9324,May-23,6/16/23
2680013,Common Ground High School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,140,0.8652,145,0.8164,148,0.7651,142,0.9318,May-23,6/16/23
2680013,Common Ground High School District,Race/Ethnicity,Black or African American,65,0.8837,69,0.8396,74,0.7988,81,0.9327,May-23,6/16/23
2680013,Common Ground High School District,Race/Ethnicity,Hispanic/Latino of any race,91,0.8571,88,0.8247,97,0.7552,87,0.9394,May-23,6/16/23
2680013,Common Ground High School District,High Needs,Students Without High Needs,46,0.9142,49,0.9006,64,0.8848,53,0.9467,May-23,6/16/23
2680013,Common Ground High School District,High Needs,Students With High Needs,157,0.8611,162,0.8261,168,0.771,162,0.9332,May-23,6/16/23
2690013,The Bridge Academy District,,All Students,271,0.9353,268,0.9414,266,0.9372,269,0.9414,May-23,6/16/23
2690013,The Bridge Academy District,Students With Disabilities,Students With Disabilities,48,0.9228,52,0.9346,59,0.8813,57,0.9223,May-23,6/16/23
2690013,The Bridge Academy District,Free/Reduced Lunch,Free Meal Eligible,166,0.9267,177,0.9324,174,0.9249,173,0.935,May-23,6/16/23
2690013,The Bridge Academy District,Free/Reduced Lunch,Reduced Price Meal Eligible,31,0.9535,35,0.9429,34,0.9556,39,0.9465,May-23,6/16/23
2690013,The Bridge Academy District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,197,0.9309,212,0.9342,208,0.9299,212,0.9371,May-23,6/16/23
2690013,The Bridge Academy District,Race/Ethnicity,Black or African American,139,0.9357,147,0.9438,155,0.9311,147,0.9414,May-23,6/16/23
2690013,The Bridge Academy District,Race/Ethnicity,Hispanic/Latino of any race,125,0.9348,117,0.9391,107,0.9451,115,0.9403,May-23,6/16/23
2690013,The Bridge Academy District,High Needs,Students Without High Needs,62,0.9481,46,0.9687,49,0.9788,48,0.9681,May-23,6/16/23
2690013,The Bridge Academy District,High Needs,Students With High Needs,209,0.9315,222,0.9358,217,0.9278,221,0.9356,May-23,6/16/23
2700013,Side By Side Charter School District,,All Students,195,0.9453,195,0.9465,196,0.9362,193,0.9635,May-23,6/16/23
2700013,Side By Side Charter School District,Students With Disabilities,Students With Disabilities,21,0.9411,,,20,0.9263,21,0.963,May-23,6/16/23
2700013,Side By Side Charter School District,Free/Reduced Lunch,Free Meal Eligible,91,0.9427,,,81,0.9145,94,0.9662,May-23,6/16/23
2700013,Side By Side Charter School District,Free/Reduced Lunch,Reduced Price Meal Eligible,21,0.9606,,,26,0.93,24,0.9642,May-23,6/16/23
2700013,Side By Side Charter School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,112,0.946,103,0.9416,107,0.9183,118,0.9658,May-23,6/16/23
2700013,Side By Side Charter School District,English Learners,English Learners,38,0.9513,32,0.9551,28,0.8797,21,0.9677,May-23,6/16/23
2700013,Side By Side Charter School District,Race/Ethnicity,Black or African American,49,0.9431,53,0.9487,52,0.9317,57,0.9656,May-23,6/16/23
2700013,Side By Side Charter School District,Race/Ethnicity,Hispanic/Latino of any race,115,0.948,109,0.9454,111,0.935,104,0.9634,May-23,6/16/23
2700013,Side By Side Charter School District,High Needs,Students Without High Needs,70,0.9443,81,0.9511,77,0.9621,65,0.9569,May-23,6/16/23
2700013,Side By Side Charter School District,High Needs,Students With High Needs,125,0.9458,114,0.9432,119,0.9194,128,0.9669,May-23,6/16/23
2720013,Explorations District,,All Students,82,0.8517,87,0.8789,80,0.8733,84,0.9085,May-23,6/16/23
2720013,Explorations District,Students With Disabilities,Students With Disabilities,25,0.8791,24,0.8503,29,0.8515,29,0.8923,May-23,6/16/23
2720013,Explorations District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,46,0.8367,57,0.8705,55,0.8653,60,0.9189,May-23,6/16/23
2720013,Explorations District,Race/Ethnicity,White,65,0.8549,73,0.8882,64,0.8852,69,0.9215,May-23,6/16/23
2720013,Explorations District,High Needs,Students Without High Needs,25,0.8731,25,0.9081,20,0.9364,,,May-23,6/16/23
2720013,Explorations District,High Needs,Students With High Needs,57,0.8431,62,0.8674,60,0.8536,,,May-23,6/16/23
2790013,Amistad Academy District,,All Students,1095,0.9067,1090,0.878,1122,0.9362,1079,0.9581,May-23,6/16/23
2790013,Amistad Academy District,Students With Disabilities,Students With Disabilities,98,0.9023,102,0.8634,104,0.9241,83,0.9374,May-23,6/16/23
2790013,Amistad Academy District,Free/Reduced Lunch,Free Meal Eligible,780,0.902,693,0.8657,717,0.9185,718,0.9534,May-23,6/16/23
2790013,Amistad Academy District,Free/Reduced Lunch,Reduced Price Meal Eligible,66,0.9103,115,0.8974,80,0.958,87,0.9626,May-23,6/16/23
2790013,Amistad Academy District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,846,0.9027,808,0.8702,797,0.9224,805,0.9544,May-23,6/16/23
2790013,Amistad Academy District,English Learners,English Learners,145,0.9222,134,0.9007,121,0.9467,108,0.9698,May-23,6/16/23
2790013,Amistad Academy District,Race/Ethnicity,Black or African American,658,0.9058,654,0.8739,692,0.9292,673,0.9573,May-23,6/16/23
2790013,Amistad Academy District,Race/Ethnicity,Hispanic/Latino of any race,390,0.9097,393,0.8856,395,0.9488,368,0.9617,May-23,6/16/23
2790013,Amistad Academy District,High Needs,Students Without High Needs,207,0.917,239,0.9002,266,0.971,240,0.9683,May-23,6/16/23
2790013,Amistad Academy District,High Needs,Students With High Needs,888,0.9042,851,0.8718,856,0.9254,839,0.9551,May-23,6/16/23
2800013,New Beginnings Inc Family Academy District,,All Students,304,0.919,386,0.8995,431,0.8504,418,0.9468,May-23,6/16/23
2800013,New Beginnings Inc Family Academy District,Students With Disabilities,Students With Disabilities,27,0.9237,34,0.8941,37,0.8353,49,0.9446,May-23,6/16/23
2800013,New Beginnings Inc Family Academy District,English Learners,English Learners,45,0.9149,46,0.9025,,,,,May-23,6/16/23
2800013,New Beginnings Inc Family Academy District,Race/Ethnicity,Black or African American,165,0.9203,218,0.9057,260,0.8556,256,0.95,May-23,6/16/23
2800013,New Beginnings Inc Family Academy District,Race/Ethnicity,Hispanic/Latino of any race,135,0.9169,159,0.8901,158,0.8392,140,0.9406,May-23,6/16/23
2830013,Park City Prep Charter School District,,All Students,372,0.9457,333,0.9424,339,0.927,353,0.959,May-23,6/16/23
2830013,Park City Prep Charter School District,Students With Disabilities,Students With Disabilities,32,0.9423,30,0.9461,29,0.9157,33,0.9365,May-23,6/16/23
2830013,Park City Prep Charter School District,Free/Reduced Lunch,Free Meal Eligible,237,0.9442,218,0.9395,222,0.9202,242,0.9569,May-23,6/16/23
2830013,Park City Prep Charter School District,Free/Reduced Lunch,Reduced Price Meal Eligible,36,0.9548,35,0.9527,37,0.9485,49,0.9617,May-23,6/16/23
2830013,Park City Prep Charter School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,273,0.9456,253,0.9413,259,0.9243,291,0.9577,May-23,6/16/23
2830013,Park City Prep Charter School District,English Learners,English Learners,55,0.9519,39,0.9459,25,0.9447,27,0.9601,May-23,6/16/23
2830013,Park City Prep Charter School District,Race/Ethnicity,Black or African American,188,0.9455,157,0.9488,156,0.9302,152,0.9637,May-23,6/16/23
2830013,Park City Prep Charter School District,Race/Ethnicity,Hispanic/Latino of any race,153,0.9431,147,0.935,155,0.9197,173,0.9538,May-23,6/16/23
2830013,Park City Prep Charter School District,High Needs,Students Without High Needs,77,0.9455,61,0.944,65,0.9324,55,0.9649,May-23,6/16/23
2830013,Park City Prep Charter School District,High Needs,Students With High Needs,295,0.9458,272,0.942,274,0.9257,298,0.9579,May-23,6/16/23
2850013,Achievement First Bridgeport Academy District,,All Students,1049,0.9129,1057,0.8709,1120,0.9442,1082,0.9598,May-23,6/16/23
2850013,Achievement First Bridgeport Academy District,Students With Disabilities,Students With Disabilities,104,0.8978,99,0.8535,103,0.9222,107,0.9519,May-23,6/16/23
2850013,Achievement First Bridgeport Academy District,Free/Reduced Lunch,Free Meal Eligible,673,0.904,636,0.8551,627,0.9296,683,0.9558,May-23,6/16/23
2850013,Achievement First Bridgeport Academy District,Free/Reduced Lunch,Reduced Price Meal Eligible,101,0.93,99,0.9008,78,0.9652,95,0.9672,May-23,6/16/23
2850013,Achievement First Bridgeport Academy District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,774,0.9074,735,0.8613,705,0.9336,778,0.9572,May-23,6/16/23
2850013,Achievement First Bridgeport Academy District,English Learners,English Learners,147,0.9239,146,0.8848,166,0.9413,145,0.9619,May-23,6/16/23
2850013,Achievement First Bridgeport Academy District,Race/Ethnicity,All other races,21,0.8968,,,,,,,May-23,6/16/23
2850013,Achievement First Bridgeport Academy District,Race/Ethnicity,Black or African American,539,0.9202,568,0.8787,595,0.9469,583,0.9622,May-23,6/16/23
2850013,Achievement First Bridgeport Academy District,Race/Ethnicity,Hispanic/Latino of any race,468,0.9055,453,0.8616,493,0.9419,472,0.9564,May-23,6/16/23
2850013,Achievement First Bridgeport Academy District,Race/Ethnicity,White,21,0.9098,,,,,,,May-23,6/16/23
2850013,Achievement First Bridgeport Academy District,High Needs,Students Without High Needs,218,0.9278,262,0.8943,336,0.9635,243,0.967,May-23,6/16/23
2850013,Achievement First Bridgeport Academy District,High Needs,Students With High Needs,831,0.9091,795,0.8632,784,0.936,839,0.9577,May-23,6/16/23
2860013,Highville Charter School District,,All Students,402,0.9114,405,0.8851,366,0.9627,371,0.9476,May-23,6/16/23
2860013,Highville Charter School District,Students With Disabilities,Students With Disabilities,32,0.9067,38,0.8853,25,0.9474,24,0.9413,May-23,6/16/23
2860013,Highville Charter School District,Free/Reduced Lunch,Free Meal Eligible,271,0.9026,267,0.8742,210,0.9554,209,0.9404,May-23,6/16/23
2860013,Highville Charter School District,Free/Reduced Lunch,Reduced Price Meal Eligible,46,0.9217,45,0.8974,48,0.9701,46,0.9745,May-23,6/16/23
2860013,Highville Charter School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,317,0.9054,312,0.8775,258,0.9581,255,0.9467,May-23,6/16/23
2860013,Highville Charter School District,Race/Ethnicity,Black or African American,339,0.9117,343,0.8867,331,0.9624,340,0.9482,May-23,6/16/23
2860013,Highville Charter School District,Race/Ethnicity,Hispanic/Latino of any race,52,0.917,51,0.8825,26,0.9716,,,May-23,6/16/23
2860013,Highville Charter School District,High Needs,Students Without High Needs,78,0.9323,84,0.9093,102,0.9748,106,0.9501,May-23,6/16/23
2860013,Highville Charter School District,High Needs,Students With High Needs,324,0.9064,321,0.8788,264,0.958,265,0.9466,May-23,6/16/23
2880013,Achievement First Hartford Academy District,,All Students,1000,0.9183,1084,0.8738,1151,0.9043,1134,0.9589,May-23,6/16/23
2880013,Achievement First Hartford Academy District,Students With Disabilities,Students With Disabilities,95,0.8965,109,0.8492,103,0.8957,114,0.9506,May-23,6/16/23
2880013,Achievement First Hartford Academy District,Free/Reduced Lunch,Free Meal Eligible,425,0.9172,748,0.8615,805,0.8891,861,0.9552,May-23,6/16/23
2880013,Achievement First Hartford Academy District,Free/Reduced Lunch,Reduced Price Meal Eligible,46,0.9402,91,0.9053,66,0.9427,59,0.9771,May-23,6/16/23
2880013,Achievement First Hartford Academy District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,471,0.9195,839,0.8663,871,0.8932,920,0.9566,May-23,6/16/23
2880013,Achievement First Hartford Academy District,English Learners,English Learners,54,0.9,54,0.8719,69,0.9018,66,0.9538,May-23,6/16/23
2880013,Achievement First Hartford Academy District,Race/Ethnicity,Black or African American,753,0.9236,791,0.8801,831,0.9128,821,0.9636,May-23,6/16/23
2880013,Achievement First Hartford Academy District,Race/Ethnicity,Hispanic/Latino of any race,219,0.8989,267,0.8544,291,0.8832,285,0.9461,May-23,6/16/23
2880013,Achievement First Hartford Academy District,High Needs,Students Without High Needs,451,0.9226,215,0.8991,252,0.939,190,0.9669,May-23,6/16/23
2880013,Achievement First Hartford Academy District,High Needs,Students With High Needs,549,0.9147,869,0.8675,899,0.8947,944,0.9572,May-23,6/16/23
2890013,Elm City College Preparatory School District,,All Students,757,0.906,738,0.8693,757,0.9346,741,0.9562,May-23,6/16/23
2890013,Elm City College Preparatory School District,Students With Disabilities,Students With Disabilities,67,0.8941,73,0.8291,72,0.8935,74,0.9294,May-23,6/16/23
2890013,Elm City College Preparatory School District,Free/Reduced Lunch,Free Meal Eligible,520,0.8956,496,0.8568,499,0.9207,500,0.9505,May-23,6/16/23
2890013,Elm City College Preparatory School District,Free/Reduced Lunch,Reduced Price Meal Eligible,74,0.9369,71,0.8979,51,0.9638,44,0.97,May-23,6/16/23
2890013,Elm City College Preparatory School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,594,0.9007,567,0.862,550,0.9247,544,0.9521,May-23,6/16/23
2890013,Elm City College Preparatory School District,English Learners,English Learners,69,0.9315,63,0.9146,53,0.9586,54,0.9717,May-23,6/16/23
2890013,Elm City College Preparatory School District,Race/Ethnicity,Black or African American,482,0.9028,486,0.8614,502,0.9239,506,0.9529,May-23,6/16/23
2890013,Elm City College Preparatory School District,Race/Ethnicity,Hispanic/Latino of any race,242,0.9137,224,0.8837,223,0.9586,203,0.9619,May-23,6/16/23
2890013,Elm City College Preparatory School District,High Needs,Students Without High Needs,142,0.9268,151,0.8945,185,0.9618,173,0.967,May-23,6/16/23
2890013,Elm City College Preparatory School District,High Needs,Students With High Needs,615,0.9013,587,0.8628,572,0.9258,568,0.9529,May-23,6/16/23
2900013,Brass City Charter School District,,All Students,321,0.9252,318,0.923,320,0.9137,289,0.9478,May-23,6/16/23
2900013,Brass City Charter School District,Students With Disabilities,Students With Disabilities,53,0.933,52,0.9209,36,0.9002,26,0.9546,May-23,6/16/23
2900013,Brass City Charter School District,Free/Reduced Lunch,Free Meal Eligible,153,0.9164,159,0.9158,156,0.8872,155,0.9433,May-23,6/16/23
2900013,Brass City Charter School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,171,0.9176,176,0.9153,170,0.8927,178,0.9458,May-23,6/16/23
2900013,Brass City Charter School District,Race/Ethnicity,Black or African American,101,0.928,101,0.92,105,0.8909,102,0.9456,May-23,6/16/23
2900013,Brass City Charter School District,Race/Ethnicity,Hispanic/Latino of any race,172,0.9257,161,0.9206,158,0.9198,136,0.9483,May-23,6/16/23
2900013,Brass City Charter School District,High Needs,Students Without High Needs,120,0.9342,114,0.9301,134,0.9354,102,0.9486,May-23,6/16/23
2900013,Brass City Charter School District,High Needs,Students With High Needs,201,0.9199,204,0.9191,186,0.8978,187,0.9473,May-23,6/16/23
2910013,Elm City Montessori School District,,All Students,217,0.9392,201,0.9427,173,0.9327,149,0.9605,May-23,6/16/23
2910013,Elm City Montessori School District,Students With Disabilities,Students With Disabilities,23,0.9379,21,0.9463,,,,,May-23,6/16/23
2910013,Elm City Montessori School District,Free/Reduced Lunch,Free Meal Eligible,90,0.9288,,,,,,,May-23,6/16/23
2910013,Elm City Montessori School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,90,0.9288,83,0.9213,74,0.8933,72,0.9541,May-23,6/16/23
